Accessibility,Customer_Support,Security,Perceived_Usefulness,Perceived_Ease_of_Use,Subjective_Norm,Perceived_Behavioral_Control,Behavioral_Intention,Cluster,Label
3.6666666666666665,3.6666666666666665,3.75,3.6666666666666665,3.75,4.0,4.0,3.6666666666666665,1,BI-High
3.3333333333333335,3.3333333333333335,3.75,4.0,3.75,3.3333333333333335,3.5,3.6666666666666665,1,BI-High
3.6666666666666665,3.3333333333333335,3.75,3.6666666666666665,4.0,4.0,3.75,3.6666666666666665,1,BI-High
3.6666666666666665,4.0,4.0,4.0,3.75,3.3333333333333335,3.75,3.6666666666666665,1,BI-High
2.3333333333333335,2.3333333333333335,2.5,4.0,2.25,2.0,2.25,2.0,0,BI-Moderate
3.6666666666666665,4.0,3.75,3.3333333333333335,3.75,3.3333333333333335,3.75,3.3333333333333335,1,BI-High
3.6666666666666665,3.6666666666666665,3.75,3.3333333333333335,3.75,3.3333333333333335,3.5,3.6666666666666665,1,BI-High
4.0,3.3333333333333335,3.5,3.6666666666666665,3.5,3.6666666666666665,3.75,3.3333333333333335,1,BI-High
3.6666666666666665,3.3333333333333335,3.75,3.3333333333333335,3.25,3.3333333333333335,3.5,4.0,1,BI-High
3.3333333333333335,3.3333333333333335,3.75,2.0,3.5,3.6666666666666665,3.5,3.3333333333333335,1,BI-High
3.6666666666666665,3.3333333333333335,3.5,3.0,3.0,3.3333333333333335,3.25,3.6666666666666665,1,BI-High
3.6666666666666665,3.6666666666666665,3.5,3.3333333333333335,3.5,3.6666666666666665,3.75,2.0,1,BI-High
3.6666666666666665,4.0,3.5,4.0,4.0,3.6666666666666665,4.0,3.3333333333333335,1,BI-High
3.6666666666666665,3.6666666666666665,3.75,4.0,4.0,4.0,3.25,4.0,1,BI-High
3.6666666666666665,3.6666666666666665,3.75,3.3333333333333335,3.5,3.6666666666666665,3.5,3.3333333333333335,1,BI-High
4.0,3.3333333333333335,3.25,3.3333333333333335,3.75,3.3333333333333335,3.25,4.0,1,BI-High
4.0,3.6666666666666665,3.75,4.0,3.75,4.0,3.75,4.0,1,BI-High
3.3333333333333335,4.0,3.75,3.6666666666666665,4.0,3.6666666666666665,3.75,3.3333333333333335,1,BI-High
2.6666666666666665,3.6666666666666665,2.0,2.0,2.25,2.6666666666666665,2.0,3.3333333333333335,0,BI-Moderate
3.6666666666666665,3.3333333333333335,3.5,3.3333333333333335,3.75,3.6666666666666665,3.75,3.6666666666666665,1,BI-High
3.3333333333333335,3.6666666666666665,2.0,4.0,3.75,3.6666666666666665,3.75,3.6666666666666665,1,BI-High
3.3333333333333335,3.3333333333333335,3.75,3.3333333333333335,3.25,3.3333333333333335,3.25,3.0,1,BI-High
2.3333333333333335,2.3333333333333335,2.0,2.3333333333333335,2.0,2.3333333333333335,2.25,3.3333333333333335,0,BI-Moderate
4.0,3.6666666666666665,3.75,3.6666666666666665,3.5,3.6666666666666665,4.0,3.3333333333333335,1,BI-High
3.6666666666666665,3.3333333333333335,3.5,3.3333333333333335,3.5,3.6666666666666665,2.0,4.0,1,BI-High
3.3333333333333335,3.0,3.75,3.3333333333333335,3.5,4.0,2.0,3.3333333333333335,1,BI-High
3.6666666666666665,3.3333333333333335,4.0,3.6666666666666665,3.25,3.6666666666666665,3.5,3.3333333333333335,1,BI-High
4.0,3.6666666666666665,4.0,3.3333333333333335,3.5,3.3333333333333335,3.5,3.6666666666666665,1,BI-High
2.0,2.3333333333333335,2.5,2.3333333333333335,2.25,2.3333333333333335,2.25,2.0,0,BI-Moderate
3.6666666666666665,3.6666666666666665,3.75,3.6666666666666665,3.5,3.6666666666666665,3.5,4.0,1,BI-High
3.6666666666666665,2.0,3.75,3.6666666666666665,3.25,3.6666666666666665,3.75,3.6666666666666665,1,BI-High
2.0,2.6666666666666665,2.0,2.0,2.0,2.0,2.25,2.0,0,BI-Moderate
3.3333333333333335,3.3333333333333335,3.5,3.6666666666666665,3.75,3.6666666666666665,3.25,3.6666666666666665,1,BI-High
2.0,3.6666666666666665,3.75,3.6666666666666665,4.0,3.6666666666666665,3.75,3.6666666666666665,1,BI-High
3.6666666666666665,3.6666666666666665,3.5,3.6666666666666665,3.75,4.0,4.0,3.6666666666666665,1,BI-High
3.3333333333333335,3.3333333333333335,3.25,3.6666666666666665,4.0,4.0,3.75,3.3333333333333335,1,BI-High
3.6666666666666665,3.6666666666666665,3.5,3.3333333333333335,2.0,4.0,3.75,3.6666666666666665,1,BI-High
3.3333333333333335,3.6666666666666665,3.5,3.6666666666666665,3.75,3.3333333333333335,3.25,4.0,1,BI-High
4.0,3.6666666666666665,3.25,3.3333333333333335,3.25,3.6666666666666665,3.75,3.3333333333333335,1,BI-High
3.6666666666666665,3.0,2.0,3.6666666666666665,3.75,3.6666666666666665,3.5,3.6666666666666665,1,BI-High
3.3333333333333335,3.3333333333333335,4.0,3.6666666666666665,3.25,4.0,2.0,3.0,1,BI-High
3.6666666666666665,3.6666666666666665,3.75,3.6666666666666665,3.75,3.3333333333333335,3.5,3.6666666666666665,1,BI-High
3.0,3.6666666666666665,3.5,3.3333333333333335,3.25,4.0,3.5,3.3333333333333335,1,BI-High
3.6666666666666665,4.0,3.5,3.6666666666666665,4.0,4.0,3.5,4.0,1,BI-High
2.6666666666666665,2.6666666666666665,2.5,2.3333333333333335,2.5,2.3333333333333335,2.75,2.6666666666666665,0,BI-Moderate
3.6666666666666665,3.3333333333333335,3.25,3.3333333333333335,3.5,3.6666666666666665,3.25,3.0,1,BI-High
3.6666666666666665,3.3333333333333335,3.75,3.6666666666666665,3.25,4.0,4.0,3.6666666666666665,1,BI-High
3.3333333333333335,3.0,3.75,3.6666666666666665,3.5,3.6666666666666665,3.75,3.3333333333333335,1,BI-High
3.3333333333333335,3.3333333333333335,3.5,3.0,3.25,3.3333333333333335,3.0,3.6666666666666665,1,BI-High
4.0,4.0,2.0,2.3333333333333335,2.5,2.3333333333333335,2.5,2.0,2,BI-Low
3.6666666666666665,3.6666666666666665,3.75,4.0,3.75,4.0,4.0,3.3333333333333335,1,BI-High
2.6666666666666665,2.0,3.75,2.0,2.5,2.3333333333333335,2.5,2.0,0,BI-Moderate
2.0,2.0,2.5,2.0,2.0,2.0,2.0,2.0,0,BI-Moderate
3.3333333333333335,3.6666666666666665,3.75,4.0,3.5,3.3333333333333335,3.25,3.6666666666666665,1,BI-High
3.6666666666666665,3.3333333333333335,3.5,3.6666666666666665,3.5,3.6666666666666665,3.5,3.6666666666666665,1,BI-High
1.6666666666666667,2.3333333333333335,2.25,2.3333333333333335,2.25,2.3333333333333335,4.0,2.3333333333333335,0,BI-Moderate
3.3333333333333335,3.6666666666666665,3.75,2.0,3.5,3.6666666666666665,3.5,3.6666666666666665,1,BI-High
2.6666666666666665,2.6666666666666665,2.5,2.6666666666666665,2.75,2.3333333333333335,2.75,2.0,0,BI-Moderate
3.3333333333333335,3.3333333333333335,3.5,3.6666666666666665,4.0,3.3333333333333335,3.25,3.6666666666666665,1,BI-High
2.6666666666666665,2.6666666666666665,4.0,2.0,2.25,2.3333333333333335,2.25,2.0,0,BI-Moderate
3.0,2.3333333333333335,2.25,2.3333333333333335,3.0,2.6666666666666665,2.25,2.3333333333333335,0,BI-Moderate
3.6666666666666665,3.3333333333333335,3.25,3.3333333333333335,3.25,3.3333333333333335,3.75,3.6666666666666665,1,BI-High
2.0,3.6666666666666665,4.0,3.3333333333333335,3.25,3.3333333333333335,3.75,3.3333333333333335,1,BI-High
3.6666666666666665,3.6666666666666665,4.0,3.6666666666666665,3.25,3.0,3.75,3.6666666666666665,1,BI-High
3.0,3.3333333333333335,4.0,3.3333333333333335,3.25,3.6666666666666665,3.5,3.3333333333333335,1,BI-High
3.6666666666666665,3.6666666666666665,3.75,3.6666666666666665,3.75,3.6666666666666665,3.25,3.6666666666666665,1,BI-High
3.6666666666666665,4.0,3.75,3.6666666666666665,3.75,4.0,3.5,3.3333333333333335,1,BI-High
3.3333333333333335,3.6666666666666665,4.0,3.6666666666666665,3.75,3.3333333333333335,4.0,2.0,1,BI-High
2.0,2.0,2.25,2.0,2.0,2.0,2.0,2.0,0,BI-Moderate
3.6666666666666665,3.3333333333333335,3.25,4.0,3.75,3.6666666666666665,3.75,4.0,1,BI-High
2.0,3.6666666666666665,3.5,3.3333333333333335,3.5,3.6666666666666665,4.0,4.0,1,BI-High
3.6666666666666665,3.6666666666666665,3.75,4.0,3.5,4.0,3.5,3.3333333333333335,1,BI-High
3.3333333333333335,3.6666666666666665,3.25,3.3333333333333335,3.5,3.6666666666666665,3.75,3.6666666666666665,1,BI-High
3.6666666666666665,3.0,3.5,4.0,3.75,3.3333333333333335,3.75,3.0,1,BI-High
3.6666666666666665,3.3333333333333335,3.5,3.6666666666666665,3.5,3.6666666666666665,3.25,3.6666666666666665,1,BI-High
3.3333333333333335,4.0,3.5,3.3333333333333335,4.0,4.0,3.5,3.6666666666666665,1,BI-High
2.6666666666666665,2.6666666666666665,2.5,2.6666666666666665,2.25,2.3333333333333335,2.25,2.0,0,BI-Moderate
3.6666666666666665,3.3333333333333335,3.25,4.0,3.5,4.0,3.5,4.0,1,BI-High
3.6666666666666665,4.0,4.0,3.6666666666666665,3.75,3.3333333333333335,3.5,3.6666666666666665,1,BI-High
4.0,3.0,2.0,3.6666666666666665,3.5,3.6666666666666665,3.5,4.0,1,BI-High
3.3333333333333335,3.6666666666666665,3.75,3.6666666666666665,3.5,3.6666666666666665,3.25,2.0,1,BI-High
3.3333333333333335,3.3333333333333335,3.5,4.0,2.0,3.3333333333333335,3.5,3.6666666666666665,1,BI-High
2.6666666666666665,3.0,2.25,2.3333333333333335,2.5,2.6666666666666665,2.75,2.6666666666666665,0,BI-Moderate
2.6666666666666665,2.0,2.0,2.3333333333333335,2.25,2.3333333333333335,2.5,2.0,0,BI-Moderate
2.0,3.6666666666666665,4.0,4.0,3.5,3.6666666666666665,3.5,3.3333333333333335,1,BI-High
3.3333333333333335,2.0,3.5,3.6666666666666665,3.75,3.6666666666666665,3.5,4.0,1,BI-High
3.6666666666666665,2.3333333333333335,2.5,2.6666666666666665,2.25,2.3333333333333335,2.25,2.0,0,BI-Moderate
4.0,4.0,3.75,3.6666666666666665,3.25,3.6666666666666665,3.75,3.3333333333333335,1,BI-High
3.6666666666666665,3.3333333333333335,3.5,3.6666666666666665,3.5,3.3333333333333335,3.75,3.3333333333333335,1,BI-High
4.0,4.0,3.75,4.0,3.75,3.6666666666666665,4.0,3.3333333333333335,1,BI-High
2.0,2.0,2.5,2.0,2.0,2.0,2.0,2.3333333333333335,0,BI-Moderate
3.6666666666666665,3.6666666666666665,3.5,3.3333333333333335,3.5,4.0,2.0,3.3333333333333335,1,BI-High
4.0,3.6666666666666665,4.0,4.0,4.0,3.6666666666666665,3.5,3.3333333333333335,1,BI-High
3.3333333333333335,4.0,3.5,3.6666666666666665,3.25,3.3333333333333335,3.25,3.6666666666666665,1,BI-High
3.6666666666666665,3.3333333333333335,3.75,3.6666666666666665,3.5,4.0,3.5,3.6666666666666665,1,BI-High
4.0,4.0,4.0,4.0,4.0,4.0,3.75,3.6666666666666665,1,BI-High
2.6666666666666665,2.0,2.25,2.6666666666666665,2.25,2.6666666666666665,2.25,2.6666666666666665,0,BI-Moderate
3.3333333333333335,3.3333333333333335,3.25,3.6666666666666665,3.75,3.3333333333333335,3.5,3.6666666666666665,1,BI-High
3.6666666666666665,4.0,3.75,3.6666666666666665,3.5,3.6666666666666665,3.75,3.6666666666666665,1,BI-High
4.0,3.6666666666666665,3.5,4.0,3.75,2.0,3.5,3.6666666666666665,1,BI-High
3.3333333333333335,3.3333333333333335,3.5,3.6666666666666665,3.25,3.6666666666666665,3.5,3.3333333333333335,1,BI-High
3.3333333333333335,2.0,3.5,3.3333333333333335,3.5,3.3333333333333335,3.75,3.6666666666666665,1,BI-High
3.6666666666666665,3.3333333333333335,3.75,4.0,3.5,3.6666666666666665,3.75,3.6666666666666665,1,BI-High
3.3333333333333335,3.6666666666666665,3.75,3.3333333333333335,3.25,2.0,3.75,3.3333333333333335,1,BI-High
3.6666666666666665,3.3333333333333335,3.5,3.3333333333333335,3.5,4.0,3.75,4.0,1,BI-High
3.6666666666666665,3.6666666666666665,2.0,4.0,3.25,4.0,3.75,3.6666666666666665,1,BI-High
3.0,3.0,2.25,2.3333333333333335,2.0,2.0,2.75,2.3333333333333335,0,BI-Moderate
3.6666666666666665,3.6666666666666665,3.5,4.0,3.75,3.6666666666666665,3.25,3.6666666666666665,1,BI-High
3.6666666666666665,3.3333333333333335,3.25,3.0,3.25,3.0,3.75,3.3333333333333335,1,BI-High
3.75,3.5,3.5,4.0,4.0,4.0,4.0,3.6666666666666665,1,BI-High
4.0,4.0,4.0,3.25,3.0,4.0,3.0,3.6666666666666665,1,BI-High
3.0,4.0,3.5,3.0,4.0,4.0,4.0,4.0,1,BI-High
3.0,3.25,4.0,3.75,3.3333333333333335,3.0,4.0,4.0,1,BI-High
3.25,3.25,4.0,3.0,3.0,3.0,3.0,4.0,1,BI-High
4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,1,BI-High
3.75,4.0,3.0,3.0,4.0,4.0,4.0,4.0,1,BI-High
4.0,3.5,3.25,3.0,3.0,4.0,4.0,4.0,1,BI-High
4.0,4.0,4.0,3.5,4.0,3.0,3.0,3.0,1,BI-High
3.0,4.0,3.5,3.0,4.0,4.0,4.0,4.0,1,BI-High
3.0,4.0,4.0,3.25,3.0,3.0,4.0,3.0,1,BI-High
3.0,3.75,3.5,3.75,4.0,4.0,4.0,4.0,1,BI-High
4.0,3.0,3.5,3.25,4.0,3.0,3.5,4.0,1,BI-High
3.5,3.25,3.0,3.25,3.6666666666666665,3.0,4.0,3.6666666666666665,1,BI-High
3.75,3.25,4.0,3.75,3.0,3.5,3.5,3.3333333333333335,1,BI-High
3.25,3.75,3.5,3.0,3.0,4.0,4.0,3.3333333333333335,1,BI-High
2.5,2.25,2.75,3.0,3.0,3.5,3.0,2.3333333333333335,0,BI-Moderate
3.75,3.5,3.5,3.0,3.0,2.0,3.0,2.3333333333333335,2,BI-Low
3.5,3.25,3.0,3.5,3.0,4.0,3.0,3.0,1,BI-High
3.75,3.75,2.75,4.0,3.0,3.0,3.0,3.0,1,BI-High
3.5,3.0,4.0,2.75,2.6666666666666665,4.0,3.5,3.0,1,BI-High
3.0,3.0,4.0,3.25,3.0,3.5,3.5,3.3333333333333335,1,BI-High
3.5,3.25,4.0,3.0,3.3333333333333335,4.0,3.5,3.0,1,BI-High
2.0,2.5,2.25,2.75,2.3333333333333335,2.0,2.0,2.6666666666666665,0,BI-Moderate
3.5,3.5,3.0,3.25,3.3333333333333335,3.0,3.5,3.6666666666666665,1,BI-High
3.5,3.5,3.75,3.5,3.6666666666666665,3.0,3.0,3.0,1,BI-High
3.25,3.0,3.75,3.25,3.6666666666666665,4.0,4.0,4.0,1,BI-High
3.0,4.0,4.0,3.0,4.0,4.0,3.5,3.3333333333333335,1,BI-High
3.5,3.5,3.5,3.75,3.3333333333333335,2.0,3.0,3.3333333333333335,1,BI-High
3.75,4.0,4.0,3.0,3.3333333333333335,3.5,3.5,4.0,1,BI-High
3.75,3.5,3.5,3.5,3.6666666666666665,4.0,3.5,4.0,1,BI-High
3.75,4.0,4.0,3.75,4.0,3.5,3.5,4.0,1,BI-High
2.5,3.0,2.5,3.0,3.0,3.0,3.0,3.0,0,BI-Moderate
4.0,4.0,4.0,3.5,3.3333333333333335,4.0,4.0,4.0,1,BI-High
3.0,3.0,3.0,4.0,3.3333333333333335,4.0,4.0,3.0,1,BI-High
3.75,4.0,4.0,3.25,3.3333333333333335,3.5,4.0,4.0,1,BI-High
3.5,3.0,3.5,3.0,3.0,3.0,4.0,4.0,1,BI-High
2.0,2.0,2.25,2.5,3.0,2.5,2.0,2.3333333333333335,0,BI-Moderate
3.25,3.25,3.5,3.75,4.0,4.0,3.5,3.6666666666666665,1,BI-High
3.0,3.5,3.5,3.75,4.0,4.0,4.0,4.0,1,BI-High
3.5,4.0,3.75,3.25,3.0,4.0,4.0,3.6666666666666665,1,BI-High
2.25,4.0,3.5,2.0,2.3333333333333335,3.0,2.0,2.6666666666666665,0,BI-Moderate
3.75,3.75,4.0,3.0,4.0,4.0,4.0,3.6666666666666665,1,BI-High
3.5,3.75,3.75,3.25,3.0,4.0,4.0,3.6666666666666665,1,BI-High
3.75,3.0,4.0,3.0,4.0,4.0,4.0,4.0,1,BI-High
2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.3333333333333335,0,BI-Moderate
3.25,4.0,4.0,4.0,3.0,4.0,4.0,3.0,1,BI-High
3.25,3.0,4.0,3.0,3.3333333333333335,3.5,4.0,3.0,1,BI-High
2.0,2.0,2.0,2.0,2.3333333333333335,2.0,2.0,2.0,0,BI-Moderate
3.75,3.75,4.0,4.0,4.0,4.0,4.0,3.6666666666666665,1,BI-High
3.75,4.0,4.0,4.0,4.0,4.0,4.0,3.6666666666666665,1,BI-High
3.75,3.5,4.0,3.0,3.0,3.0,3.0,3.6666666666666665,1,BI-High
4.0,3.75,3.0,4.0,3.6666666666666665,3.5,4.0,4.0,1,BI-High
3.5,3.25,3.0,3.0,3.0,3.0,3.0,3.0,1,BI-High
4.0,3.0,4.0,3.5,4.0,4.0,3.5,3.3333333333333335,1,BI-High
4.0,4.0,3.75,4.0,4.0,4.0,4.0,4.0,1,BI-High
3.75,3.75,3.0,3.5,4.0,4.0,4.0,3.3333333333333335,1,BI-High
3.75,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1,BI-High
3.75,3.75,3.75,3.5,3.6666666666666665,4.0,3.5,3.3333333333333335,1,BI-High
2.5,2.5,2.5,2.0,2.0,3.0,3.0,2.0,0,BI-Moderate
3.0,3.0,3.75,3.75,3.0,3.0,4.0,4.0,1,BI-High
3.0,3.0,4.0,4.0,4.0,4.0,3.5,3.0,1,BI-High
3.5,3.5,3.5,3.75,3.6666666666666665,3.5,4.0,3.6666666666666665,1,BI-High
4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,1,BI-High
2.5,3.0,2.5,2.75,2.6666666666666665,3.0,2.0,2.0,0,BI-Moderate
3.5,3.5,4.0,3.25,4.0,4.0,3.0,3.3333333333333335,1,BI-High
3.5,4.0,4.0,3.75,4.0,4.0,4.0,4.0,1,BI-High
4.0,3.75,4.0,4.0,4.0,4.0,4.0,4.0,1,BI-High
3.75,3.25,4.0,4.0,3.0,3.5,3.0,3.3333333333333335,1,BI-High
4.0,4.0,3.5,4.0,4.0,4.0,4.0,4.0,1,BI-High
3.5,3.5,3.75,4.0,3.6666666666666665,4.0,4.0,4.0,1,BI-High
2.25,3.25,3.5,2.5,3.0,3.0,3.5,2.3333333333333335,0,BI-Moderate
3.75,3.5,4.0,4.0,3.3333333333333335,4.0,4.0,4.0,1,BI-High
4.0,3.0,3.5,3.5,3.3333333333333335,3.0,4.0,3.6666666666666665,1,BI-High
3.0,2.25,2.5,2.0,2.0,2.5,3.0,2.3333333333333335,0,BI-Moderate
3.25,3.75,3.5,3.5,4.0,4.0,3.5,3.6666666666666665,1,BI-High
3.75,3.75,3.75,3.75,3.3333333333333335,3.5,4.0,3.3333333333333335,1,BI-High
3.5,3.75,3.75,4.0,3.3333333333333335,3.0,4.0,3.6666666666666665,1,BI-High
3.5,3.0,3.25,3.75,3.6666666666666665,4.0,3.0,4.0,1,BI-High
3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,1,BI-High
2.5,2.25,2.5,2.5,3.3333333333333335,3.0,3.0,3.0,0,BI-Moderate
3.5,4.0,3.75,4.0,4.0,4.0,3.5,4.0,1,BI-High
3.0,4.0,3.5,3.75,4.0,3.5,4.0,3.3333333333333335,1,BI-High
4.0,4.0,3.25,3.5,4.0,4.0,4.0,3.6666666666666665,1,BI-High
2.25,2.75,2.5,3.0,3.0,3.0,3.0,3.0,0,BI-Moderate
4.0,4.0,3.5,4.0,3.6666666666666665,4.0,4.0,4.0,1,BI-High
4.0,3.5,3.75,4.0,3.6666666666666665,4.0,4.0,4.0,1,BI-High
3.0,3.5,3.5,3.75,3.3333333333333335,3.5,3.0,4.0,1,BI-High
4.0,4.0,3.75,3.25,3.0,3.0,3.0,4.0,1,BI-High
4.0,3.0,3.75,3.5,3.3333333333333335,4.0,3.5,3.0,1,BI-High
3.5,3.25,4.0,3.5,3.6666666666666665,4.0,3.5,4.0,1,BI-High
3.75,3.75,3.5,3.0,3.6666666666666665,3.0,4.0,3.6666666666666665,1,BI-High
2.25,2.75,3.0,3.0,2.0,3.0,2.0,3.0,0,BI-Moderate
2.5,2.5,2.5,2.5,2.6666666666666665,2.5,2.5,2.3333333333333335,0,BI-Moderate
2.5,2.5,2.75,2.5,2.3333333333333335,2.5,2.5,2.6666666666666665,0,BI-Moderate
3.0,3.75,3.5,3.5,3.3333333333333335,3.5,3.5,3.3333333333333335,1,BI-High
3.5,3.5,3.5,3.25,3.6666666666666665,4.0,3.0,3.6666666666666665,1,BI-High
3.25,3.75,3.5,3.25,3.6666666666666665,4.0,3.5,3.6666666666666665,1,BI-High
2.25,2.5,2.25,2.25,3.0,2.0,3.0,2.6666666666666665,0,BI-Moderate
3.25,3.25,3.5,3.5,3.3333333333333335,3.5,4.0,3.3333333333333335,1,BI-High
2.75,2.75,2.75,2.5,2.6666666666666665,3.0,2.5,2.3333333333333335,0,BI-Moderate
3.5,3.75,3.5,3.5,3.3333333333333335,3.5,3.5,3.3333333333333335,1,BI-High
3.5,3.75,3.5,3.5,3.6666666666666665,3.5,4.0,3.6666666666666665,1,BI-High
3.75,3.5,3.75,3.5,3.6666666666666665,3.5,4.0,3.6666666666666665,1,BI-High
3.5,3.75,3.5,3.5,3.6666666666666665,3.5,3.5,3.3333333333333335,1,BI-High
3.25,3.75,3.5,3.5,3.3333333333333335,3.5,3.5,3.6666666666666665,1,BI-High
3.5,3.75,3.75,3.75,3.3333333333333335,3.5,3.0,3.6666666666666665,1,BI-High
2.75,2.75,2.75,2.75,3.0,2.5,3.0,2.3333333333333335,0,BI-Moderate
3.5,3.75,3.75,3.0,3.3333333333333335,3.5,4.0,4.0,1,BI-High
3.5,3.5,3.25,3.25,3.6666666666666665,3.5,4.0,3.0,1,BI-High
3.5,3.25,3.75,3.5,3.3333333333333335,3.5,3.5,3.6666666666666665,1,BI-High
3.5,3.75,3.5,3.5,3.6666666666666665,3.5,4.0,3.6666666666666665,1,BI-High
3.25,3.75,3.5,3.5,3.6666666666666665,4.0,3.5,3.6666666666666665,1,BI-High
2.5,2.75,2.75,2.75,2.3333333333333335,2.5,3.0,3.0,0,BI-Moderate
3.75,3.25,3.25,3.25,3.0,3.5,3.5,3.0,1,BI-High
3.75,3.5,3.25,3.0,3.3333333333333335,3.5,3.5,3.0,1,BI-High
3.5,3.5,3.25,3.5,3.3333333333333335,3.5,3.5,3.3333333333333335,1,BI-High
3.25,3.75,3.75,3.5,3.3333333333333335,3.5,3.0,3.3333333333333335,1,BI-High
3.25,3.5,3.25,3.25,3.6666666666666665,3.5,3.5,3.6666666666666665,1,BI-High
3.5,3.5,3.5,3.25,3.3333333333333335,3.5,3.5,3.0,1,BI-High
4.0,3.5,3.75,4.0,4.0,3.5,3.5,4.0,1,BI-High
3.75,3.25,3.75,3.5,3.3333333333333335,3.5,3.5,3.3333333333333335,1,BI-High
3.75,3.25,3.75,3.25,3.3333333333333335,3.5,4.0,3.3333333333333335,1,BI-High
3.5,3.5,3.5,3.5,3.6666666666666665,3.5,3.5,3.6666666666666665,1,BI-High
3.75,3.25,3.75,3.5,3.6666666666666665,4.0,3.5,3.3333333333333335,1,BI-High
3.0,4.0,3.75,3.0,4.0,4.0,4.0,4.0,1,BI-High
3.75,3.0,4.0,4.0,3.6666666666666665,4.0,4.0,4.0,1,BI-High
4.0,3.75,3.5,4.0,3.6666666666666665,4.0,4.0,4.0,1,BI-High
4.0,3.5,3.75,3.5,3.6666666666666665,4.0,3.0,4.0,1,BI-High
3.75,3.5,3.5,3.75,3.3333333333333335,4.0,3.5,3.0,1,BI-High
3.25,3.5,3.0,3.25,2.6666666666666665,2.5,2.5,3.3333333333333335,1,BI-High
3.25,4.0,3.75,4.0,3.3333333333333335,4.0,3.0,4.0,1,BI-High
3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,1,BI-High
3.75,3.75,3.5,4.0,4.0,4.0,3.5,3.6666666666666665,1,BI-High
3.75,3.0,3.5,3.75,3.6666666666666665,3.5,3.0,3.3333333333333335,1,BI-High
3.75,3.5,3.75,3.75,4.0,4.0,4.0,4.0,1,BI-High
3.0,2.5,2.75,3.0,2.3333333333333335,2.0,3.0,2.3333333333333335,0,BI-Moderate
4.0,3.75,3.75,3.75,4.0,3.0,3.0,3.6666666666666665,1,BI-High
3.5,3.5,3.5,4.0,4.0,3.5,3.5,4.0,1,BI-High
3.5,3.75,4.0,4.0,3.3333333333333335,4.0,3.5,4.0,1,BI-High
2.0,2.5,2.5,2.25,2.0,2.0,2.0,2.6666666666666665,0,BI-Moderate
3.5,3.75,3.5,3.75,4.0,3.0,3.0,3.6666666666666665,1,BI-High
3.5,3.75,3.75,4.0,4.0,4.0,4.0,3.6666666666666665,1,BI-High
3.25,3.75,3.5,3.0,3.3333333333333335,3.5,3.0,3.0,1,BI-High
3.25,3.25,3.5,3.0,3.3333333333333335,3.0,3.0,3.3333333333333335,1,BI-High
3.25,3.75,3.5,3.0,3.0,3.0,3.0,3.0,1,BI-High
3.5,3.75,3.75,3.5,4.0,4.0,3.0,4.0,1,BI-High
3.0,2.75,2.5,3.25,3.0,3.0,3.0,3.0,0,BI-Moderate
3.75,3.75,3.75,3.5,4.0,4.0,3.5,4.0,1,BI-High
3.5,3.5,4.0,3.25,3.6666666666666665,4.0,3.0,4.0,1,BI-High
3.75,4.0,3.5,4.0,3.6666666666666665,3.5,3.5,3.6666666666666665,1,BI-High
3.75,3.5,4.0,3.75,3.6666666666666665,4.0,4.0,3.6666666666666665,1,BI-High
2.75,2.75,3.0,4.0,3.3333333333333335,4.0,4.0,3.0,1,BI-High
3.75,3.5,3.25,3.25,3.3333333333333335,3.5,3.5,3.3333333333333335,1,BI-High
4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,1,BI-High
3.5,3.5,3.5,3.75,3.3333333333333335,4.0,4.0,4.0,1,BI-High
3.25,4.0,3.5,3.5,4.0,4.0,4.0,4.0,1,BI-High
3.5,4.0,4.0,4.0,3.6666666666666665,3.5,4.0,3.6666666666666665,1,BI-High
4.0,3.5,3.5,4.0,4.0,4.0,4.0,4.0,1,BI-High
4.0,3.75,3.75,3.5,3.3333333333333335,3.5,3.5,4.0,1,BI-High
2.0,3.75,3.75,3.0,2.0,2.5,2.0,2.3333333333333335,0,BI-Moderate
4.0,3.75,3.5,4.0,4.0,4.0,3.0,3.6666666666666665,1,BI-High
3.75,4.0,3.75,4.0,4.0,3.5,4.0,4.0,1,BI-High
3.75,3.75,4.0,4.0,3.3333333333333335,4.0,3.0,4.0,1,BI-High
3.75,3.75,4.0,3.25,3.3333333333333335,3.0,4.0,4.0,1,BI-High
3.75,3.5,3.75,3.25,3.3333333333333335,3.0,3.5,3.3333333333333335,1,BI-High
4.0,4.0,4.0,4.0,4.0,3.5,3.5,3.6666666666666665,1,BI-High
2.25,2.0,2.25,2.0,2.0,2.0,2.0,2.0,0,BI-Moderate
3.0,3.0,3.25,3.0,3.0,3.0,3.0,3.0,0,BI-Moderate
4.0,4.0,3.5,4.0,3.6666666666666665,4.0,4.0,3.6666666666666665,1,BI-High
4.0,3.75,4.0,4.0,4.0,4.0,4.0,4.0,1,BI-High
3.0,3.0,3.25,4.0,4.0,3.0,3.0,4.0,1,BI-High
